file,totalNotes,rule_1,rule_2,rule_3,rule_4,rule_5,rule_6,rule_7,rule_8,rule_9,rule_10,rule_11,rule_12
QmegunK3R6gZzsxN9eDcH5cwCGpwuEpRHxqSyt8iNWAdAX_output.musicxml,1034,10332,5891,8002,813,3076,458,279,53,19,316,180,286
QmeGYooDGHzCQ6G5ts4tXkbosNohhy3kMQB3qLRmyBJqQK_output.musicxml,334,7510,3688,7135,402,2454,199,162,36,16,116,116,180
QmeH2JBnsJXExECRKqjjRtXqKp28rRSk6kn5exSTyAuB8S_output.musicxml,430,9454,4467,8903,479,3675,253,195,50,20,156,110,152
QmeHeWeWhYXT5o9GkDUdzS5wn62v121hUVWv4g5bkheBgY_output.musicxml,128,2416,1143,2223,158,777,75,58,12,7,99,50,94
QmeHNH8AdWBm56gu2KScp7qwLx4Rn7SgNB1LpTaNHzVmSh_output.musicxml,130,1062,685,690,77,154,48,28,4,3,10,34,12
Qmei74ePs1HLCiy6THd5btkosg6ipxctBhf9mJmxxWgJWh_output.musicxml,62,1148,541,1045,68,379,34,27,5,1,11,22,30
QmejWGwGLfwQFSMXL2AwQctVVaxfEG6Be2LNPGmq78Qbeo_output.musicxml,251,4356,2120,4032,288,1483,132,95,32,10,79,44,113
QmeK4z2WxJK9crwNLdF31wQj5H2Sfd4y3nwysSamEXxfKZ_output.musicxml,232,3478,1769,3318,242,1267,129,120,26,5,15,8,55
QmeKNfAyaYiFgFGTzf3p9qLcUxxVmYLoWqLCTF3rf46LVb_output.musicxml,144,4068,1623,3985,161,1106,92,83,17,1,5,4,50
QmeKQxH78YpabpkgDQkj4DwRTrGQFUNAWSkp99bm4V3G2C_output.musicxml,94,2188,908,2143,97,659,44,34,10,4,63,36,49
QmeKUPEwVGMgh8bJtBgc5pVPeXyqjfCQ8UAnf78kCbdem8_output.musicxml,140,2966,1437,2774,167,986,83,73,14,0,0,4,60
QmeLJaKJi1RC2TUFssqAyVmmERX1N6V1ZPqiyBz59BMY2z_output.musicxml,1747,28644,14568,26133,1602,8933,950,714,157,65,505,460,559
QmeLoDXpgkSetzLd5nJpvW6aST6i5Z22rF4SpfedGgfWkR_output.musicxml,441,12656,5513,12027,509,4345,260,187,51,7,30,36,179
QmeLUanAjawGXP6D9B4b6hbhfxYb6xNVRkevPsJvDGb3rw_output.musicxml,99,1556,847,1478,111,625,59,57,10,4,56,46,63
QmeLvEs8Wc6mXjq5EeFKJgQhtRwL2ciZvJQRC8vEhKbqBm_output.musicxml,268,2562,1437,2157,244,1276,118,77,22,2,43,26,69
QmeMEGtMyDHeEWgtM57MtMMqBDNxNESjuUEENDfir3PdRv_output.musicxml,152,1142,632,1005,118,451,62,34,6,4,60,44,60
QmeNUFmSqon2Whk5CWWA2PaYTAV9MTSMbKeE94HaF6h22b_output.musicxml,543,2008,1664,1658,377,1285,215,114,20,8,197,112,170
QmeociuBpCFnFrWYE3dPJ7Wf8UkVExjNU2PuERHTHh2rFt_output.musicxml,148,3590,1623,3540,186,1146,94,87,19,8,103,66,83
QmepqyjWWUVeZze3uw1n5WP7rmDHBUULWrCjAccrsaP776_output.musicxml,113,2008,900,1778,127,656,58,58,17,2,5,12,48
QmeqCB8vvryaYzsBaeuhxrsovvMCfVHibtmwtWQZErLJ8Z_output.musicxml,152,2960,1533,2958,179,1019,95,79,14,5,41,60,57
QmeQCC62a2AdvVGexDpPhvCD82VkiDoMFQSvNnaQTuCUw9_output.musicxml,52,126,106,105,26,70,20,14,1,0,0,0,9
QmeqUX4eZpCfJoWTQW32vgNZUzoeKvk1CVtx5wPJHrAkDv_output.musicxml,175,4098,1927,3963,209,1347,108,96,20,7,84,66,89
QmeQXkhr4tNv8RBapdoxAMvCQYqgotdTM6qyURjX6VRMNc_output.musicxml,128,1998,1026,1884,141,768,73,60,12,7,70,36,68
QmeRbtg8Lr1bYw2uT4XuBQ2ErM1eZXFeM8DRh1AqFxMCuB_output.musicxml,128,626,385,513,84,306,52,24,4,4,38,20,40
QmeRcNfQqRgQswDgLKhoBdaxHA5g3jghFfnDbMXjKGMEqH_output.musicxml,52,704,306,594,42,248,29,20,4,1,23,22,19
QmerkKmyp7ucswLZjiBDeXwUueQJd6fewD5Z5Sr1z4yw1e_output.musicxml,109,2586,1083,2656,111,752,72,62,18,6,84,54,71
QmeRoChCBY3ZuKLJmzH86RpN7Y83fwTLSz9HDp2vQb88Ji_output.musicxml,71,1314,650,1190,72,427,35,31,9,7,43,32,30
QmerVuR5oFvqPm9Z4nJx7GzpqCXC6wyo5ZXofephnZyT6A_output.musicxml,198,728,566,572,135,450,72,39,9,1,13,18,34
QmeRYS4BwKHeWPZfuBDtSxXSPJxUnFYkUutudQbpnEQaDZ_output.musicxml,74,700,386,633,61,268,33,20,3,0,0,0,17
Qmerz4gTSLkq5sUH65Y7D9UC4Xtotzw3s5FkDLhrxCuSRi_output.musicxml,123,2404,1224,2370,155,785,73,62,15,3,33,22,54
QmeSoCf8SgS25PCF9xVDwJmgCLqJqnNsJbiqkEkVgxbX6b_output.musicxml,67,1292,673,1272,81,417,34,37,5,2,28,10,38
QmeTa4BQqU9zE5jwY7eJmsKqHXh9GZDpQe6QK4hvaro9G7_output.musicxml,140,1920,1027,1744,155,780,76,51,11,2,25,0,66
QmethfoddWpyoESmbuNbfRpmL3S3NiBtcBUbQT7Cz6xUDi_output.musicxml,130,3308,1622,3161,150,1024,86,66,15,7,86,58,63
QmeTLvcoF5k9BQrvQw5FWfhnuJnAmHJvxiKGNGf8yGtbhW_output.musicxml,255,6106,2746,6049,285,1872,145,134,33,6,43,44,105
QmetQeXqSmgrMd6K61s1bcx8kiTsPonLRzMqBPZmmm6Gaz_output.musicxml,741,17622,8149,16298,813,7086,420,329,92,24,221,194,325
QmeTW9sNeTgpKw22igYqJ2V4SGENE76nZU4CMvq3YUb9e9_output.musicxml,106,2574,1220,2431,135,865,65,63,14,5,99,56,78
QmetxYTZT8fkrz7KQGSy899XtMRbFvxmayYq9ngaFJf2dM_output.musicxml,101,484,308,307,63,240,30,10,3,0,25,4,28
QmeUh7UNr8s5kEXgBZWwgEApiHouC9cnpL3t2nEYJNoXLh_output.musicxml,103,1768,857,1637,103,599,62,47,13,0,15,4,36
QmeUMLZ1CyTEZZZJj3EKf5k9eh7xxSP5sFNoE2qPPZTL2a_output.musicxml,442,1682,1413,1497,323,1185,193,112,17,7,135,110,113
QmeuVKNHVdRvUbJKtbZrNggcrezByrD4R4p2Q9bpH29JvE_output.musicxml,288,12230,4353,12251,372,3162,192,175,57,21,238,184,237
QmeuzRsYG4mDs95c8CcB1pnEfSikFiUvb9mdvf5cidNb1m_output.musicxml,68,1256,504,1221,69,367,34,25,8,1,15,4,43
QmeVQ4rD8iv3G6E7oDsMfukevgdTCUoBjAey9Lt2PwaPvL_output.musicxml,139,2890,1437,2784,169,1038,85,95,21,9,62,48,65
QmeVUj9FXnyebHHHKUESmiiVdxsSBJS9jFDHbJfMFBMVNz_output.musicxml,595,13624,6993,12202,636,6061,341,236,49,9,105,112,204
Qmevyk1y2XKoHR3CKtX3XS6S8VZr65jokRbyECn3PPDpLY_output.musicxml,145,3616,1534,3612,154,1043,89,74,19,2,5,28,52
QmewhuHk1nb3M2z1xpNnZniPpzuPPyEzXDNHjR1cSgcTuK_output.musicxml,1081,6864,4342,5515,852,3950,469,271,54,17,332,228,207
QmeWtHMu39WgEaZNVNNRknHyJpxtovbrD6j7jYdUNAacyv_output.musicxml,142,2940,1486,2942,164,936,86,60,13,0,15,4,48
QmewTWW4FUtoSADvv9NiDGrr8rkasaa4HGTBU2TbeayaeD_output.musicxml,143,2372,1141,2239,161,836,79,68,10,6,101,64,89
QmeX1BEsXiCebaLcE6Mr5xPbxxA97gQGe3j5mwBH5BrbNp_output.musicxml,208,774,590,640,129,523,89,55,8,4,44,30,33
Qmex5Gji25AhZZykzN3rdnAehdmeSEi8ELP7gMuifhbL6k_output.musicxml,154,3628,1678,3309,185,1257,95,82,17,7,70,40,71
QmeX9Necb6UZbNNTmAktGWG8k6z7xfMZy8meaAchj9RJxb_output.musicxml,197,1488,973,1362,156,731,83,35,11,3,58,48,44
QmeXFxofu7btgFrgMDdi3xtDpJNDSwNeDYPERHQyYQHQTe_output.musicxml,83,1214,605,1069,92,447,42,31,7,1,10,0,39
QmeXidnkJcFYWJoUEjmvDrjrNjReABnq7X5GMWKej7RcZ8_output.musicxml,172,3258,1574,3087,215,1085,90,83,12,0,5,4,61
QmexUdUyuQudYrfZ1rEzNGNCuFZeuPGbMBKtrQW1ZjEKCK_output.musicxml,191,3540,1813,3389,237,1262,111,97,22,0,20,8,90
QmeyCCZHZFgfCEYkHccHAkHFC8KxkTGGHUQthxQK6LUqqd_output.musicxml,146,3934,1713,3898,166,1393,94,87,15,10,100,108,79
QmeZDYmky1f9ivPQndtLc6waH3WsFa8Ne3Ctv35U6UvzNk_output.musicxml,511,6326,3519,5803,443,2610,248,170,34,12,116,104,144
Qmeze8Miv1CrTryDRiPfHs5KR21hsuVPtyAWP8RfWGd836_output.musicxml,112,2306,1063,2283,121,728,56,44,15,3,82,36,63
QmezfJce7t63HEBoMFr7HiGyCL8Q6wxnG32ojhqgZFLznB_output.musicxml,595,12044,5926,11023,591,5008,320,240,57,0,0,0,160
QmeZoPgD8tCBrKrbRztF9F7pJ126pzU7MLNPrqARZrhqZj_output.musicxml,432,9214,4060,8313,425,3244,241,191,43,22,175,154,208
QmezydxdbaZUtMcwqSAB981chpcpMsusRaSYtXYU4BfcjA_output.musicxml,165,2286,1180,2111,177,914,89,69,15,4,65,28,91
QmeZZ9KC5tkh1yKvCpAUGccQNjK779qcLqacxHvTqzu4VM_output.musicxml,97,1438,728,1363,99,485,62,42,11,4,49,24,50
Qmf25VEi8nHb9PMHJbhkby4696r9PzvdPC9Kf78rqxoS7o_output.musicxml,161,1734,939,1815,153,671,74,41,10,0,53,24,58
Qmf3c1GxwEQsEALUa7L8jEd7g96DwXESQe7r2258ypxMFA_output.musicxml,109,1986,920,1882,114,640,62,36,8,0,10,8,46
Qmf3HDMn3CjbzWvZHHSvSPi1xog5C4CaSEpKUj66Ay37ZD_output.musicxml,158,2318,1255,2257,163,790,99,74,12,8,104,90,63
Qmf3uQgPTDYej2VSS7z3yJXU6JiqTvShQ8XRNDVFZbSaCj_output.musicxml,522,6864,3592,5691,467,2829,239,146,29,20,223,132,205
Qmf3w9bRJp7mXpNJCuJpykPf9dVxmmKcR2AQvsDqUoiYzj_output.musicxml,794,17540,8156,15708,818,5741,463,329,71,30,326,280,286
Qmf3XWgLe3P7cYyFKughSQUVcL5KqHeSE8vmFjm96xa58T_output.musicxml,120,2378,1142,2189,146,835,66,73,10,4,15,16,59
Qmf43mArrkSBbdNpSBYRY9jdZg97NbxRRjR1m64uitZzgi_output.musicxml,712,7802,4441,6572,609,3772,337,201,43,16,234,140,198
Qmf6Tc7gy9yV319kxSmQc5u6QWQ1MMuxmnL7w2DNGYvJJn_output.musicxml,122,3090,1395,3133,137,992,84,80,17,5,42,36,50
Qmf8mAt1WHEEqTzv8dGnvLdbEiTX7Wz6nTmQeuncGiJTqD_output.musicxml,157,2990,1545,2991,161,1076,98,72,10,2,10,20,53
Qmf8ZXRoMnzo9FqSiJdt74N5AA7fSGezLqdeQjd1m1tezh_output.musicxml,88,1552,773,1407,91,516,45,28,9,6,58,38,54
Qmf9rRd1CENAQ3wqGabjZYPnKsaGzKES2ysCvx8SJ4Lp6g_output.musicxml,157,2958,1455,2730,180,1128,85,69,20,6,64,36,73
QmfBfjbwAos7gPhF2fsKpFHjTaPtxR72U5bQv64wuER3Ei_output.musicxml,258,6262,2932,5640,293,2604,141,115,23,6,73,34,123
QmfCMcqdEAVW7M7eYVfe5Fv2VCiKJ8KJsRrzQRQEYfgBuY_output.musicxml,96,560,366,368,61,177,31,17,4,1,0,8,19
QmfCQiHUnxahf7sWp4QpQBinzdxznSRCc7CWJujnfUhbqN_output.musicxml,322,9770,3933,9370,409,3034,216,197,44,4,45,4,201
QmfCxm46N4Z8UCFMcDjw4WdcyLRVAMHqD1vgv2bVFn3o4D_output.musicxml,212,3072,1758,2545,212,1647,109,81,21,12,104,66,84
QmfCZqGcDYty6aKYMtjF65XZheP3f9DrK9ePJ5XMXmZAjC_output.musicxml,99,1996,1048,1879,110,698,56,39,9,5,71,28,62
QmfDEZzziRMTHTGr5iibjKkdBtQo1tWS1rE61tRcqWPkGR_output.musicxml,130,2828,1275,2678,146,959,70,53,9,2,18,24,54
QmfDtEL8KqJcTdLdwZkqMuAGhbkBAs5L36BqGrj3gucM1H_output.musicxml,223,1650,1077,1120,154,720,93,52,7,0,0,0,48
QmfEzdwthtTmyjk4PAiKJnVqvnAzayjWrcgN4Vux8shZkU_output.musicxml,184,1780,965,1685,152,693,84,66,10,4,69,50,41
QmfFbr42wG5tYZXtofF55QRMhwgGBUvaz8Htc8dDffqJsD_output.musicxml,241,5506,2428,5282,300,1756,155,116,32,4,94,48,146
QmfFdcEeAhfwfMnyrUEeDonGz6NFT7CfcfKJPk8hNCKC7A_output.musicxml,288,2196,1424,1436,186,809,122,53,6,2,61,34,76
QmfFqHYSSaikEfvsDk7rmR7UKPLX9yUQ7DuLdpRN6L8fUQ_output.musicxml,190,1230,844,819,121,451,84,64,11,0,10,12,33
QmfKXGaNRQ5L48V9eQpGT9FaRgP4WNwpK8BhwRhKFmG5Ra_output.musicxml,54,1234,468,1196,59,345,34,18,7,0,49,32,48
QmfLh8idpXxu8Ch3JKBhZF8S1651BJsDpETvxtMVgouu8j_output.musicxml,58,1218,620,1183,65,410,43,38,6,1,56,32,47
QmfNqeeJmUoLL2iUx5v9wVxgos5BY9GCofi8P8VbbCbGny_output.musicxml,116,1822,954,1694,123,717,73,59,18,9,66,56,47
QmfNzMC3od8ar6uePLQvyosWgq2MNPLzEXyfpiKxHYKxTn_output.musicxml,786,21020,8908,19884,869,7777,459,378,86,38,272,236,383
QmfP1puyj4B9594CoJM51Mno6zj54nGmUryJzuvKiHba3Z_output.musicxml,104,2524,1036,2500,111,719,72,55,15,7,13,24,45
QmfP6t1NDf2HFg5o8GvCk8zQ6ddLmuf7TLpDmtBcsNPBUv_output.musicxml,934,24052,10867,22818,1019,8963,536,451,117,19,134,100,375
QmfPP8LxRxbZ54PBz5ipWQmmmYQ9Ug8dqcyn3oevykFZUc_output.musicxml,189,3108,1604,2951,204,1041,116,93,12,2,13,40,54
QmfQhV8BoYV8RrQVM7KBQZvZtdPcLstadEz5atx5NQovJp_output.musicxml,180,4020,1856,3921,205,1235,101,87,25,13,161,56,129
QmfQk6uLZwrHudpd3t2xjPftS9Zi3jPevyKkshjRYtdw9w_output.musicxml,108,1262,691,1065,105,533,45,22,5,3,58,20,45
QmfQkNyQY1Dqv454WA2M17zGyqWeyc17SjqcKMEmdfYG4Z_output.musicxml,172,2876,1471,2758,212,1005,99,86,19,11,111,68,98
QmfTLgr3MmEGB19bJhkhvGzDXG9b9caTpJhyLP1hN8B1nH_output.musicxml,144,800,549,660,104,437,56,32,7,2,40,6,31
QmfTrxect4EmxY773JaVFdqT3YdpiviD62MbKgiiuestsE_output.musicxml,445,4392,2550,3522,383,2507,185,127,22,7,16,40,76
QmfU27bCQRdkKvDHmojEQ9KohCqGowCrYEa9fShhmWNCKx_output.musicxml,643,9604,4793,8383,670,4145,323,227,44,18,353,198,341
QmfVyyh9k2ZBnH4F4V2rJmfKAE6GiUaEUaYxigdm556ixN_output.musicxml,96,2132,930,2131,102,701,58,50,14,6,45,38,45
QmfWKK52FYkwJnp4djw6nxkNU7oNhvJcytQHMpvM52ysaL_output.musicxml,178,2124,1116,1989,171,919,86,65,14,8,11,14,38
QmfWqW9whxCuTLWE36NrzCxmRKfacnG76kT55Q125vuxSQ_output.musicxml,88,962,530,851,75,477,45,20,5,1,23,12,19
QmfWY6iPYduXCtbjjzJbHm9Cqc1S8rPtSYRgaKzGvJdSjv_output.musicxml,212,2252,1375,1871,197,1138,103,49,18,2,38,8,60
QmfXbEJeEweH3rxa5JSEiFcxcPvyxagHgDKKbHokHuYKeX_output.musicxml,913,9604,5800,7249,768,5639,405,251,47,22,306,236,266
QmfXpv3vgVjvAPJronJoUwowyPpt5r5YzEH1457M6Perrq_output.musicxml,236,4302,2034,4209,231,1614,125,103,21,5,15,24,74
QmfYvLiF5XtL5SWCfKBcP8zBxNQmfKdc3rrUjejoKE3aUR_output.musicxml,252,4880,2317,4515,274,1660,137,109,25,9,147,72,121
QmfZE4Kp9gC3DWYNxaQpbzSVYGGmPkiUP2mD9XQYdLNfSL_output.musicxml,112,2400,1134,2333,120,826,69,62,14,8,86,36,60
QmfZjihrA5s2wxvsw8a6gMVsAEpRVa5uijyh7j4WPGd5rr_output.musicxml,130,2500,1305,2466,144,864,79,60,11,5,67,44,73
QmNbf4MLLRvF5rVJbsks3GzaqnmCghwi1ZgKEUX2Sbowxf_output.musicxml,407,1790,1390,1310,285,1161,163,88,16,1,20,12,79
QmNbLh8mYExHrdCzxtnAUzFQnnrm1RBkVQnNXdD4BhvUfX_output.musicxml,183,1476,880,1284,140,532,95,64,9,8,70,80,83
QmNbQhYysYUrec5Qt8VSAyEF9Yy2F4xqFv2QbqMRLwta25_output.musicxml,649,6012,3388,4826,507,2297,293,179,36,16,235,124,159
QmNbwRJt3PZ5XTQoHPy7Aze3qGv1HHbNFYRhGfwfCWTxxQ_output.musicxml,2981,24180,14759,19001,2554,14565,1263,757,133,40,742,510,703
QmNbYi3D2TNuyHoKi53C6B6p4HqGM5svNxoSx6Chazgn5y_output.musicxml,200,778,619,586,142,496,82,63,9,6,54,42,57
QmNcc2L1Ys6TjjKPuSZ8EL6t6M9Rpe6WGpsbSR9Z7REcAg_output.musicxml,78,1926,816,1924,86,546,46,46,14,3,49,46,34
QmNcG3kVxPd6bTnSWcWsoGLZYP4mMPiKRpnZ5iD22oN9h8_output.musicxml,107,2528,1261,2490,126,748,78,71,15,3,10,20,41
QmNcsLEyZNu1cmg214SUd3J5uEcbGraXQyRDMNzCb2G8eg_output.musicxml,158,2634,1254,2556,161,911,86,57,6,2,0,20,42
QmNdciJ8j6xYuvTz6c46oojungqVv1T8UGVpzuCon1XTc5_output.musicxml,82,1520,758,1347,99,521,49,40,8,3,55,42,47
QmNdn4Wm2Ftkn3kyD8LpGascLhnJ8mL1Np9j1AXbPVV3Zk_output.musicxml,1312,35466,16906,32993,1331,9848,729,605,120,37,379,310,581
QmNe3SZb39jAwVbzdf2Sza2oFSdy3gz4v5LHTjxCMyEGnK_output.musicxml,124,2712,1311,2589,150,892,72,57,20,10,43,40,70
QmNeMW8dATc2GSyUV3QNnugnY4BLRNqxeHmD4FS5GpcyXn_output.musicxml,727,20866,9066,19288,811,6188,461,407,86,60,396,350,455
QmNeTv6vfSPWpikcKEFDWYti5YPq9YM57MeQrcTHdcHRZB_output.musicxml,844,7650,4054,6597,694,3349,369,239,60,11,153,138,212
QmNezDfHWXa4V88KB9tQoBfHkwBP5KePFUDHmP5SX9iaTA_output.musicxml,105,920,477,932,71,322,53,33,6,0,0,4,26
QmNfJoNpYcw7rb9Yo8G7JzTe611TmziaSF3Kq6KTc1xaoi_output.musicxml,205,3472,1716,3300,245,1178,120,106,23,10,136,82,95
QmNgTQTPRVaZHZtBJt3fsqM2g7kJgQyt9sfQu84qN8862m_output.musicxml,64,920,489,889,76,354,42,32,5,2,38,14,46
QmNhh67fgbSSNNoeyQLjT4Ekz35ARoBtNTqZV2eob2r3WK_output.musicxml,174,586,464,476,134,414,61,29,6,0,5,4,40
QmNhit8szH5xuggYpnhJVao5JzmjhmsiaHhZgfWCVYfGdw_output.musicxml,120,2792,1170,2755,124,890,68,57,7,4,39,52,52
QmNjX8YsfqRgEd21VEACRjd6e25wqiBarj939oqZto7s3r_output.musicxml,167,3222,1671,3163,194,1150,95,80,15,9,95,72,85
QmNkRJTwgtGjNfCAbN48CiD1DQALsQGj4aFjWwKAFyH1ij_output.musicxml,97,1290,648,1199,95,481,48,43,12,3,23,6,41
QmNkU79dxArvLE5f8v1GYyBQwreun23AZrHqGdUBL7AMS2_output.musicxml,67,1510,720,1474,78,485,45,44,6,3,32,54,25
QmNLo59uv85A6ahH6fJry8T5DHc5Re9Gy7RU4nFXi9TX6x_output.musicxml,194,2838,1528,2748,199,1080,103,78,15,0,0,0,62
QmNMTu1HYvuVLKsazfu6ocUue9uRkkqUvMYSEJVVDdKNTz_output.musicxml,152,4006,1608,3729,164,1222,92,62,13,4,35,20,62
QmNnfdd1L6187F6C76DmXjR9n9srVztHgZ63oegSFMERWb_output.musicxml,141,2226,1142,2172,149,791,75,54,13,1,71,48,64
QmNNowSgTAE9wmGPANpF67oqwnzC3EQu1RqVY4Sh6jb3Sj_output.musicxml,167,2836,1553,2855,182,931,103,88,20,4,106,46,72
QmNnpA9Ghb77nEmxNdfD3jSsgciZyv3CoXzbPtjE9EMJ8E_output.musicxml,126,2246,1089,2115,135,730,63,56,12,5,71,48,80
QmNnpsACCx48iVkLfLaPPkvLe75gv6Eq9dAEcSSWMYoBv7_output.musicxml,664,8722,4514,7429,615,4098,315,228,50,17,270,108,253
QmNoZVucBWebhz1NJh5d6appvLhw1m12VZ42Xi882P2TC1_output.musicxml,173,1032,713,700,115,524,61,24,4,1,62,18,36
QmNp164TRVXSjRtp98Qt4UVMRFPNaLp1pStASF8ePZMCus_output.musicxml,179,3634,1647,3629,185,1252,111,89,23,11,106,72,93
QmNQ5LvufGymbMb71FRGC1ihtMtks4ftAax9xSENeBfkfX_output.musicxml,1053,16486,7749,14468,951,5451,483,355,84,27,291,170,312
QmNQyfTpMn4GkD42uSdUTSHHzrtN1sJVxfK7mh9SGoe8EW_output.musicxml,183,2416,1253,2210,189,945,99,71,18,2,10,22,54
QmNr8VN9MT1P2XWcnsgymKLoi5TromjD5zFXExn5s12nPa_output.musicxml,146,2058,1098,2020,153,748,87,55,13,6,53,48,63
QmNrcuUSAvhm8qZFp3jhZzGa157cwyBUypbuqk95AdJ4pf_output.musicxml,171,2314,1502,1944,129,642,88,68,13,3,15,14,40
QmNs2H4BivMFt44kxMqT27hHNDKeQTpUkWKgQZ6jwt8GHx_output.musicxml,569,7628,3898,6623,500,3636,266,184,23,11,262,204,169
QmNShzaBEnVKFKPvxL4Lr1N4q5hqh8o9ssXogz2gNXyzGi_output.musicxml,135,3350,1472,3299,156,1006,91,71,15,6,77,58,77
QmNtqN18QFe9MAgzzbY6Y357XfMjENUGpA68CJBDp1SZ5J_output.musicxml,131,592,422,419,73,240,56,39,9,0,32,30,16
QmNu948NfhvTCDtjRDjpB2daZd7uMxgPFbB68TgYcXBry8_output.musicxml,106,382,334,256,67,232,47,24,7,0,10,8,20
QmNUGHGHbr7MSa4PDjFs6vSoYKqHjN5mgw2Xe6usBUX799_output.musicxml,61,1320,534,1242,67,397,33,26,4,3,35,20,36
QmNv4Gi8dBd3xtXxqd7G2ACtFYSoiWUZwnwhosWzM9Y7N1_output.musicxml,131,2568,1297,2488,149,849,70,83,25,5,15,8,45
QmNv7a3uU8qRGjgwBNc3ncYd2X51SngZzSiqiribNSWbQ5_output.musicxml,176,2476,1313,2324,177,881,94,65,13,2,5,22,44
QmNVQYgpkVZQe7psU5qLpntwb1V9HCbUXS5NNwVPWy5cST_output.musicxml,166,3010,1494,2777,194,1035,92,71,17,12,93,44,99
QmNvrZ9TWdRCrsvBVmBE9PXJWaPWFxmqCagWbbpwAnY43d_output.musicxml,283,14294,5540,13799,348,3421,209,203,52,23,230,106,236
QmNw4qGvhhyHadVNdWhejYJnSce3prC9Eh4UVKpNToxhde_output.musicxml,58,1220,630,1192,70,375,36,34,6,2,0,14,12
QmNW7hKXYfXqm7eSmJnh2m13CwBUNYNh3BGDxEt8HL7vTS_output.musicxml,1835,14586,9220,11495,1433,6439,759,512,103,38,409,224,528
QmNWDcJHzP7EPxT5oimAjvCfZ5gWnTBkWkCAJ51VmWZah2_output.musicxml,109,2354,1031,2124,115,824,51,37,9,1,20,12,44
QmNWnHAekyMTH8vc5uL5CQ4AkXFEUiLRGufZ8eBwxiiWo6_output.musicxml,91,1562,767,1419,92,608,44,38,12,3,49,42,39
QmNWqBCni7457sVbWsiVeyFfL1uH1Fa2BxSsj8fRPqi6s4_output.musicxml,600,12848,6098,11974,611,5211,308,260,40,24,218,194,249
QmNWu4UZ2vFPLkZEtRwHHDNPvVVeDscGY9mfmRZt6gRB12_output.musicxml,127,2376,1130,2200,143,846,66,40,8,1,24,8,58
QmNwYBKB4aB1J4c9BmXSbZfKDPoi2MvH7pnSRUGtcgq4rb_output.musicxml,72,1424,708,1320,75,419,43,39,9,1,20,20,36
QmNxjC3fWELijZgEoc6FY8rfAnfLXqEx8FDs7zTFtyCT4U_output.musicxml,66,1034,533,1003,68,361,32,28,12,4,57,16,27
QmNXPRVW58SAar7SqDHEtbesnr3LTrWZDwrUpTExdMgj1v_output.musicxml,101,1362,735,1210,90,498,49,34,6,1,49,36,44
QmNXvceJwppXfrnqJUUDQDJyycFv3dw4K46JKzmU7GZV4v_output.musicxml,161,714,556,526,115,448,63,38,7,4,51,18,47
QmNydsSHKH5JEMjgV2shf22NF35wT21qn59o2CowAekTYk_output.musicxml,1018,25038,11703,23002,1021,8832,547,459,113,55,361,274,362
QmNYdU1KAdDjFJD51LWTdJdohrQYrxuTH4NU1FzqsKj9bM_output.musicxml,130,654,456,474,83,345,49,22,4,1,18,30,21
QmNyzUF7hWhePmsHc9F62Ft6m7Jf5DRZDN5hUokzMwsUAy_output.musicxml,145,3470,1647,3291,180,1105,90,71,19,4,86,44,91
QmNZc3gskKi6apAkydynywBKgQKVw6Bf3W9XKKPYETSvwR_output.musicxml,1057,14402,7098,12247,921,5049,499,281,57,41,471,300,427
QmNzFRJooaysnw2Rzt1vTCQdbBne1Uk7wiyZXVsCCD1VSE_output.musicxml,544,5120,2926,4255,486,3188,229,110,21,21,201,114,202
QmNzHFygwo749633KDwtj6XHBB7VPFXfSraw1aqUHZGjZ9_output.musicxml,67,898,472,839,75,309,37,35,9,2,30,8,39
QmP13gsPKaiwUwKSGMmzNqXYWGhTvLUke3X4eiGkzMUnRA_output.musicxml,916,20736,9013,19812,915,6001,497,394,97,20,201,110,390
QmP18Lxj7dqwQRc4K13DdBYFpeJaDXgkxd5cHJ83hnuHWU_output.musicxml,159,3374,1497,3348,175,1134,102,87,20,8,89,76,67
QmP1E8CCj5cNX3idCKLQj1jWmop9cTu52FsjM7ix7FRg4c_output.musicxml,261,5196,2627,4654,296,2077,154,114,28,14,158,126,114
QmP29y7RYDSNYMkDakWtTMWabk8wWAAbb8xMDMFgfS39kF_output.musicxml,103,884,574,767,78,414,45,31,6,2,0,12,18
QmP2dWVdypkhDFJUsUaWbR8miDSHbwHfMLzBnREAGFiGNS_output.musicxml,158,2000,991,1820,148,709,73,54,9,8,108,52,67
QmP31Tkm7mowehsJSm6c2Qj718pEwkpgqzWicKCxN3c9SJ_output.musicxml,138,3386,1628,3331,163,1079,80,71,11,4,93,36,91
QmP3bw1Zdyz4toanPu7BZADWJeC3koxQ67acHsiu1uY4mh_output.musicxml,182,3232,1581,3010,192,1251,102,66,19,8,87,80,87
QmP3L8aHcknqXhcEUoE5QD7TwU8AZQQUYJpk6HeNjhAY5R_output.musicxml,130,3256,1525,3230,150,1056,77,76,12,4,110,80,95
QmP3vdpHVAggVFUWhxMRjYf12J1RLq57kZRx4kFdVzfusb_output.musicxml,956,10180,5737,7862,762,4151,388,239,43,7,67,56,247
QmP4c5pK1qzm8n26kBQk9iRdQncxTsTto6XL6sPv1mxKTJ_output.musicxml,75,1424,622,1421,73,404,41,27,9,2,10,24,31
