file,totalNotes,rule_1,rule_2,rule_3,rule_4,rule_5,rule_6,rule_7,rule_8,rule_9,rule_10,rule_11,rule_12
QmSgyP4ghQ4YgcHAuQPb5MrcCHfA72qqMD4MPJg9TkyTHt_output.xml,141,3552,5305,2248,133,1290,96,104,29,7,0,12,0
QmShfLGqbS3SSLa9KS2zrKvD1RQMLv1n11u5EgDXHwHh2i_output.xml,290,2944,2153,2160,230,1201,122,72,14,0,20,8,29
QmSHpTuudg7YvnUwa6rUjnnpVt2FSD7GJvfNoE86cPLp2G_output.xml,282,2714,2651,1755,235,1305,151,144,13,2,0,6,12
QmSijurpxV9o2Hmqo5t7VPkRp1SgsVKqGraH8vTcMT6BP5_output.xml,190,5224,7778,3480,181,1991,135,144,32,15,0,80,0
QmSJP3veuJnQ22cvzJYzcCUC9pdt6E81cqKfpSEUFWSEzm_output.xml,326,6562,8079,4217,299,2421,197,210,52,22,1,126,2
QmSmRYy83VHfcKTh6MV4ngdBHXS9LCZ14eu5jxVGsLiCeA_output.xml,107,2610,3798,1658,100,948,78,62,19,1,0,12,1
QmSMzpcosHajGUiyizQcGEZLhQatZVeS53CXPHeaGvktf1_output.xml,674,8796,9144,5426,435,3355,342,344,36,7,0,42,0
QmSPfRV2jt4MM7t3tAUmxCtrTmtS6cAShg8BVAw9zqdcoJ_output.xml,172,3310,4184,2140,150,1608,92,78,17,1,0,14,0
QmSqmVpp4BJwwta9X7XUvrbU57DRWEM8hmir63d9RCHEAn_output.xml,115,3126,4570,2110,112,1192,85,91,22,9,0,32,2
QmSreZ7oWfpv2bXCsDe3aUWVLDpLvpDL7X8rKvDeipxM32_output.xml,164,1590,1566,988,141,831,89,90,13,3,0,48,0
QmSTdxMvMqwFtoxTnEnLjWmd8ymDZEWdfNVX3gmuEfdost_output.xml,410,4286,3557,2619,297,1882,220,205,18,5,0,48,7
QmSUaNPTAJbcN6SnK4KVMEDQiVy6ZcGQqgh9h8EJadRjFp_output.xml,69,604,546,416,44,200,30,21,0,0,0,4,0
QmSuPZnheDFXZmkpoCpReVAZYMiELVJjB25dvNDKdNxXaK_output.xml,74,320,185,188,60,209,30,29,1,1,0,8,0
QmSVqbWFjZY4a5cT6aBZGoHAuCm8WyXeYpGiUjTRXK96ma_output.xml,221,5352,7537,3556,212,2172,162,177,35,9,0,92,0
QmT1LE5BenVA9h7VuDJkibro1BkEozvVZWHXntwkuuR7kJ_output.xml,179,3752,5055,2198,164,1661,101,105,19,4,6,136,2
QmT9py35rZ7BfR2hBzZcmpoy4kmDWSWJCi5qxc3EjT8B7h_output.xml,152,4650,6998,3266,142,1682,121,129,24,6,0,70,0
QmTfnhJ2i2JDwi5HTXy4gxapUr2FR96tQQHZWEAE5n9P2y_output.xml,88,2128,3084,1236,79,746,70,63,16,3,0,60,0
QmTGXDbCTuHVbwGuqofBNZ7BkHiPUQzxzLCVReU4MNRbVq_output.xml,334,5406,5589,3353,298,2128,198,155,36,0,0,4,22
QmTjuW8sWKxLdsomyNkQR2yjm36a6R9W3ZwmYMTcXNVDAy_output.xml,330,6408,8166,3996,306,2733,201,183,26,6,0,44,0
QmTPjWUJ2sNGq67GrjrsLZj4cZY8CEN2kGbjCzCLjqPM18_output.xml,150,3604,5348,2346,129,1423,103,112,13,8,3,40,3
QmTPmBvCqSrpJTdr87B77a5yprLJM1L6p2yUfmpoBSJW43_output.xml,79,1630,2126,759,69,517,50,55,24,14,0,10,4
QmTqNRjB66v6xPpKvmAS7eKjqzfoKAnYbcQvYEqouLmDcA_output.xml,48,802,978,484,41,340,29,24,3,3,0,4,0
QmTQSWcrdVtXgW3eCvoHM5i33DKm3kFscQ2a2sb37AYEvh_output.xml,205,1864,1524,1192,189,1166,108,100,12,5,0,34,0
QmTqXdJxmucij1cYs89y3Yxz8YZSR6dCY35415P3xmXP5v_output.xml,86,1454,1832,952,86,541,57,54,9,2,26,38,25
QmTRC3BhzsUprgdJoKSki5vCEbtW5FFaiJ68Pi82F67bwD_output.xml,119,2896,3943,1812,115,1176,89,89,24,10,11,80,9
QmTrFm3W5yHzoBqDn6q9mWSFzLwZnL7tQm4Tdn5ueTeRXk_output.xml,188,2958,3558,1879,166,1220,119,122,15,4,1,20,2
QmTsQ5XM9YADxfuuEgNJTbd8eTxuqXcT59LbVm1VD5SDRp_output.xml,82,1900,2642,1206,73,770,52,51,11,2,0,14,0
QmTt7v7myetkuNJV7venpKH1oZwFuuwPJYmGRD4gJhPjCi_output.xml,131,3310,4608,2116,125,1323,79,84,23,3,0,10,0
QmTtC9JBp5fzMmEAcDPc2DXnwRQkBxSeGUgCZFbnsZmX8L_output.xml,116,3122,4686,2232,110,1245,92,107,19,7,0,48,0
QmTu3F2ZJUuhkTcBrCeod1uCq3eDDaPR3xEQ89iEtYb2PX_output.xml,101,2178,2937,1305,89,837,64,51,12,1,5,28,3
QmTUJEB5fk7BtAkWa6zYLzGkPpoVufF3dkaGCZqVKiP8oB_output.xml,210,4842,6258,3330,194,2137,136,161,30,4,0,12,0
QmTwycHXma72nBrxoZ2f1on5oxsViPz7MchxhdpJ6Kzpoj_output.xml,188,4744,6825,3040,171,1834,141,136,31,7,12,148,9
QmTyiReB9czENJBNaiRvwa8NfuGX4cmACvXjbw9JWyD7yu_output.xml,135,3250,4525,2072,133,1253,92,85,23,4,11,42,9
QmTZ8Y5CMhAnhHBz4zKaZwc6zWsrdW4bc5TrK3rWwZSRcc_output.xml,118,3030,4496,1850,103,1000,83,87,22,12,0,52,0
QmU8BEaJcWjqxho8qLpYoBcqepubZnK3kQxfocprKfQ1ix_output.xml,150,2880,3363,1770,146,1654,93,86,26,16,16,56,21
QmU8fmJ7pifXjQaRF5XcBQQ57LnBFKzGeKCd4hqVDPbyYz_output.xml,198,5230,7888,3376,187,1958,152,154,34,10,0,124,0
QmUa2K3bR664rxtSJyxcun7xCQUo4bgZDJVwDTWksDqbYw_output.xml,629,8052,6710,4712,466,1990,255,147,22,9,18,126,11
QmUb7roXBDcoiCWHkB6VB3v7UW1A8nr3gtrZjgY8V5mxE8_output.xml,179,3406,4672,1993,156,1466,113,100,25,2,5,28,9
QmUcEp5wnJy4TSgwaVNmgMJ1VBHShb37BBjmZVQ3ZxJ9SE_output.xml,427,8530,11350,5452,364,3096,280,253,65,18,20,138,23
QmUEkLopoPWSLrAJSqvHfU6BY2DAKPsZG6oA8LZPrudGRR_output.xml,160,4238,6163,2590,155,1537,104,111,30,3,0,28,7
QmUFku1M46cNr65WDZC89qfwZYnfmMHtxZyj8WiKTRNDpJ_output.xml,95,2330,3158,1402,81,865,59,48,19,0,0,4,0
QmUH1gnY8K6NHjqKpJfzgS8QJ9goz67Ati2ZatqSd6AiPd_output.xml,156,4434,6513,2888,153,1668,115,111,30,10,10,72,9
QmUjeMJ23VeEj3PURrCfrea3jw1o7VpGpvQk3obMXAfXir_output.xml,226,2732,2972,1612,187,1225,131,110,14,3,5,60,16
QmUjxrduEwvBV9gi5dnyTf2gQBGT5UhVU5UjkUgybhfZG9_output.xml,200,4930,7212,3299,187,1979,153,149,36,9,4,72,6
QmUk8pBDbhMT3jb89uBwkqvvvkLe2P21wGzszXf1Y5u34k_output.xml,134,3148,4329,2084,132,1362,88,93,26,10,3,48,8
QmUoiQLwUb2gHZLG2tR4gBCfyA5bLXrYb4kN7rkrr97vyK_output.xml,145,3898,5804,2595,138,1388,109,111,23,5,0,12,6
QmUQUbtoBL95ex7LT4YMNTDfLynfnGokZV2rYNweKYqibD_output.xml,38,188,128,128,27,124,25,21,0,0,0,4,0
QmUrm5mH5LpSioqDDahSnQRvoHcCTjupBrjpDhF5aR8H4m_output.xml,56,1370,2091,795,52,508,41,33,8,1,0,8,4
QmUspxQNsYE5jLqa2u41bLe23MwtFfyJnZC8M8BtinRti9_output.xml,154,4038,5874,2644,145,1524,112,112,24,13,0,88,0
QmUsRAFkj4mdEM2ABmXmjSoJPT2KWUQXpMTkE7vqbohQNK_output.xml,154,4122,6254,2838,143,1486,112,132,13,6,0,56,0
QmUSWddat2VTmv3CNCWcwz73etRjQXybjHN4apPPkuiAtX_output.xml,226,4464,5645,2780,206,2039,144,136,29,3,0,90,4
QmUU6jnqATtAUwPBQjwCPp9Ver3w6M9yv3Qpk7ciUrwZzL_output.xml,144,3426,4800,1880,130,1237,92,85,28,10,0,24,0
QmUuR8VfNCKr4eHkTfXkuECnm6fS3CNGJ13E7y94AMREco_output.xml,134,2618,3646,1762,119,1023,91,88,18,2,0,20,0
QmUW4JDptKLwmD2GjT4gXP1XHSmdAsKAzoyPNpXgfEAfdT_output.xml,167,3932,5549,2524,160,1583,121,117,30,7,15,78,8
QmV599qx3sxrjJhCdNJmPoDzwDiNxg8HZC87ughUBPVxxm_output.xml,146,3702,5352,2304,134,1401,102,89,21,6,0,48,0
QmVa3v1f1ZmoqjiAveiLbTUv5NZAS4D3ibaMudNwcL5oWT_output.xml,353,4146,3720,2664,306,2258,148,124,7,4,0,78,0
QmVAhiqgE1N8yuQWYoKm2ASUqQnykHJUbM1uYMJeaKhjM9_output.xml,78,2386,3173,823,69,463,58,44,14,0,0,24,13
QmVbSfFuLcgBFcmq2L5kgKn2M8xNzemCcWiENacbvAPgpU_output.xml,248,5944,7876,3696,198,2432,172,134,31,7,0,128,0
QmVDGcCG2ugTdq7SdAUrGivGrMipEpLgFZkuVQvfHfH4LG_output.xml,300,2888,2465,1828,240,1412,157,161,24,0,10,40,12
QmVdTMNyYdTqLsjGCHepLaoMBJ9h8FUJQxjsUUtHJjAgVU_output.xml,221,2880,2853,1839,191,1657,102,94,7,0,20,28,33
QmVe12UFBg6unixkeK3Xe66HybrbALND24DrqNGPPVr92E_output.xml,111,2638,3737,1678,107,970,71,61,16,3,6,70,1
QmVffoLgJQhscWFbXqq6EnmYta4A8cLPd9dAsRw1P5eLqa_output.xml,151,3784,5440,2444,137,1391,110,111,26,12,0,56,0
QmVFLFfuJ9mf5iywCdxR22pJT1uji6LV2gBxZQgdXMqUWY_output.xml,88,2084,2916,884,80,544,57,48,19,8,0,20,4
QmVHEH6ThQ6oovSZeCSZnkSpK8LS3nNF9TenZwQ78Jfnwn_output.xml,205,3828,5017,2339,191,1479,131,154,37,4,0,8,5
QmVhK4mTuTqqaLKUyj65mcfHLnyFF6poEgKZ5H8vHKqJzx_output.xml,160,4548,6833,2836,153,1500,121,127,36,9,8,84,9
QmVKhZ7mxujyv2xpieGpCSz5pvNSEiHBiWx3euEMQyU4Np_output.xml,78,524,486,312,59,260,25,28,1,1,0,4,0
QmVki2E5G1oDnHS2xb6JnCFJe69K6Jq1PaT1CdRCkkeuxa_output.xml,77,1920,2722,1164,73,681,56,53,18,5,14,38,10
QmVKXuBY65942pGYPV7hA8qPyDkLAHxr1Cu92ZHCaximHf_output.xml,62,1444,2120,625,51,354,43,33,14,0,0,0,2
QmVLuDfAUBjCFuz8SHAPTeE8BztcMDUnsqahg6XhrZJuii_output.xml,141,3534,5014,2266,139,1378,109,114,42,9,0,44,6
QmVMPKgdekrdthf6qgxGow4eQ8w711x82uNZkisXiLZZ6Z_output.xml,206,5112,7105,3158,191,1907,142,151,35,20,9,158,10
QmVMYzCPsjxh8mb612kVaosuAmR9Y6tUciGj3Tr1YgAMLs_output.xml,295,2684,2009,1861,272,1643,104,66,12,4,6,42,6
QmVoXZSdmXiMTxWXQcndCneJBuTeDfo7VtLJNs69bWPJ8y_output.xml,79,742,618,506,63,416,31,23,2,0,5,12,3
QmVTG5ebBbcUvUMDGJfnWTUeoVrKyBrpdFK4aw4mVkg8jL_output.xml,123,3438,5099,2318,114,1236,85,94,21,6,1,44,1
QmVugVgSjwRhS1vuTxcWZiw9N9Jx5ELhDGdUcucy8cytU4_output.xml,111,1892,2388,1001,94,644,71,50,15,0,3,28,3
QmVVwbXbWTpQBquQJ4t4oC47VW3Sg4bPzZMoigeEkt8osK_output.xml,288,5930,7048,3684,269,2618,160,104,36,11,0,80,0
QmVXGePHvUjMneigpqp7w4uqBXo7yyY63WizwvZW43eND8_output.xml,119,3272,4850,2112,114,1191,89,93,23,14,1,96,1
QmVy1ko2ZZ9GVg1MDrUsQzVi2msWGyXCUMZPVec5Z1d59N_output.xml,149,3754,5183,2449,135,1436,100,87,28,6,6,44,6
QmVZ8EZKnp934xJBNun3T13aPPPh8Rx411a5kmZmnx5tjs_output.xml,229,5522,7334,3276,216,1684,175,178,38,17,0,80,0
QmVZiGjWvvkb2jqGE1yR923kKigo6vi31PDjeNT1y5fK9R_output.xml,152,4346,6481,3007,144,1720,117,115,20,6,0,80,2
QmW14B8PKnXbLWs2js9RAiG9P3CrYN3eTLPponjQdk8xjg_output.xml,192,4668,7022,2578,139,1460,140,126,34,7,0,8,0
QmW269YcdqrubCxzkp1dHNy3pftywAAtMAAGrvp1nJQPiE_output.xml,355,3834,4293,2076,314,2032,167,156,27,2,0,0,4
QmWacaW2hRpe6gVNAX53bNULhCfdgvVjaxJktJZ7UUAb28_output.xml,50,710,608,542,44,204,28,13,4,1,0,10,0
QmWbgebRzFDKsxGeyMtuVWRDceraSeeXj5LvdUyizDwduK_output.xml,104,2602,3645,1641,98,961,84,74,23,12,10,88,9
QmWdsPGhvr8LKMFrxyUD1ABdYpF7wknJM6MzJYpumE9BnJ_output.xml,100,2492,3452,1631,96,983,61,60,13,7,0,22,4
QmWi3orZFv8CcLcABf9eSH1QCTNrVCBKur84sBq4BvoXp4_output.xml,277,6348,8520,4199,262,2572,203,199,35,9,8,138,6
QmWLN4jdk4D8hg213Euk7Cxxhq6qLMvd1YScChLsGZWpok_output.xml,574,5068,4339,3322,383,2814,303,276,6,0,0,6,2
QmWLpJcHJGx9awfYBnFqr1uwg2Lmv3g3Sr7ynd1nHTnFPL_output.xml,119,2444,3181,1458,104,1022,76,60,18,10,0,0,1
QmWox4kqFY1bRPpogNM8ZCmNtkGyg9PhWVCgLuSwLqa6no_output.xml,227,5554,7837,3529,212,2073,151,173,38,15,15,124,16
QmWrD1iWWZzHJL6WEdHoMRCERMzNnSC5NXonkAHi9abJkA_output.xml,332,3396,2161,2213,292,2242,116,58,6,5,22,34,26
QmWRUVT6MTQwNGD5XevX8JGBjBqo7xWKJZfCrBmRweMtaB_output.xml,184,4750,4306,3048,173,1406,110,154,41,2,0,4,0
QmWTbGbgbfcGjJBMwavndMRbXha6b6BaYd3TyhNDWm7per_output.xml,38,828,994,498,23,177,19,13,6,0,0,0,0
QmWUwL8QuJxW7RTTYH9jmjZdgNkwk5LavY637GFPM9xPj1_output.xml,163,2684,2756,1916,135,697,105,101,18,5,0,42,0
QmWv2V4qtKGzofStzZku2owWBmDUQsLkYVpnHQ4wnKD27N_output.xml,160,4252,6152,2602,152,1579,120,129,43,15,0,42,0
QmWW4FGQiWDbdwQZZM2ZFuYaMW7VV5KepUrUyA1Sg9UvdH_output.xml,132,3242,4758,2122,124,1221,99,108,30,5,0,20,0
QmWy5ikbacTxNY1zqusfypLSeViGxVFSxBUY5cRLjZBCLQ_output.xml,186,4968,7436,3242,170,1833,138,157,29,15,5,52,6
QmX1gwhEVVabRBi3owU9fSwTT8yif79DV1tsyNcXQyBKeb_output.xml,212,3018,3485,2282,192,1909,105,74,6,3,0,50,5
QmX1MCEDWg6bFGmreJSCaUHmAQhFVBGrBdDB6jLs1Mt4nV_output.xml,199,5342,7850,3412,190,1913,143,145,32,6,0,98,1
QmX4Px2tsTXswNPNpqEeLt3aPtRa4JKiXYXdhSRSFdSRo2_output.xml,196,4880,7126,3268,181,1863,149,157,24,3,0,68,2
QmX5PgBjJ8abkRvirUyiNZVYL1a1cDDCCewQ4QxvKCKhYb_output.xml,138,3378,4751,2147,129,1325,98,90,27,7,6,80,5
QmX9QC5gwN4vwwY6asvNvSouVdk9cDCSHNgno1qZtHvLPN_output.xml,132,3286,4720,1876,114,1107,94,74,26,4,0,16,0
QmXadDyC5b44fg4wPKVPj75MwSH2gza9SWdvqsGHigpRwv_output.xml,149,674,420,408,118,405,64,70,0,0,0,20,0
QmXANNPyt6kRKuddLsszmUC7Hiry5ice3SFdThm4toHB7i_output.xml,83,1144,1076,756,70,454,45,27,3,2,0,0,0
QmXAVcPjr1E58Jijytmho14sMFHrDa1UMExHrnSZAGVJ4E_output.xml,129,3448,5260,2063,122,1269,90,88,24,2,0,16,4
QmXegDYS5wVUGy9PKnEpkSaWtJEo7ij4Eu2o3Dsc9Q1jyk_output.xml,234,6274,8837,4124,234,2458,166,162,28,7,8,86,19
QmXeyKtynRxojvik9Z3DH3TJgtPzu3pytRE6TJHg2qoba1_output.xml,206,4804,6778,2799,195,1763,132,140,44,3,0,28,1
QmXFmCHRHzmzA8APf8VmHpo8y6pNcqCwcthx1wUfvysJEf_output.xml,211,5654,8201,3588,202,2214,164,165,37,11,12,142,10
QmXHF6YU58kDnZn6oVPRyoDjTncjj5npQ6iyKD6fmYKpec_output.xml,80,904,692,642,70,219,44,25,3,1,0,0,0
QmXMLC4VWFDWPyK2MnYNLpowWWhVwQMYD3iQoejkmeBF7V_output.xml,153,3204,4386,2080,133,1399,101,100,18,10,0,78,0
QmXqrmUC9WbWmYtJchgSqpZgxCjAYc4RZ3c9GHMbnFVNgv_output.xml,130,3306,4988,2084,119,1179,95,93,18,9,0,94,0
QmXRJqMk3y5QhzHcqoA2uD6KkjGLmB5Kk6TCL7uwbL2rbw_output.xml,199,4950,7192,2963,178,1685,128,135,27,5,0,28,2
QmXS7P38hVpN1RmJECgctPBNbZ5AEVbMwCbJCeQYJDvF6i_output.xml,445,3236,2529,2256,401,3079,174,152,6,0,0,24,3
QmXTKW6NkP4QhxESiLZwnnoWN5EGajBhfgUY3tY6oMLLoH_output.xml,176,2710,3056,1793,156,1418,93,70,12,5,9,34,5
QmXtMmc4TsU1sjk8dgBKfMxtCeBmhpkXt7KKSh5SDZWv7g_output.xml,162,4470,6728,2894,151,1600,133,138,29,3,0,44,0
QmY1jA5CZA5Z9bXjDv4JLCZKjxXQwdUix4FaFC9w9F3bma_output.xml,76,810,600,576,56,203,31,12,2,2,0,10,0
QmY259f1soW89wfvqdqRrpmmL1tEVw6Via8FR8teaffj6M_output.xml,169,4672,6800,3004,162,1796,116,119,34,8,1,84,1
QmY2YRiriGoM5c4f8Zd8XAt2RzFs6tLNEkGHPE4ySFLLkH_output.xml,105,366,424,232,30,152,46,72,2,0,0,16,0
QmY5rPYDnUtLKURQaBDmrd7YsDC1d7m3NUB7vdioWDQF5v_output.xml,213,5704,9537,3084,197,2431,100,98,24,15,10,56,6
QmY7UMvXUbKxbN7fUtmWoQ4Arv5552ZjfZeexcZJyuz9Ho_output.xml,170,3182,3999,2016,157,1524,115,104,23,5,1,72,1
QmYAwoVQoeDYoxSjoaSGitExg6fox9jYKhBEeG3reEdavg_output.xml,223,3874,4872,2479,206,1864,135,139,21,5,14,68,11
QmYbD6NNdfJVVenCJkfVmB5sDqomHbHfP9qs5tBeDToGnR_output.xml,168,4836,7038,3255,164,1741,123,139,35,11,10,78,10
QmYbMAewd7rDCECAKUBGCuDLw1R7WkWWggGFhwxbyFEYfY_output.xml,108,2890,4230,1784,99,987,84,72,25,2,0,32,0
QmYDGfLLkjEWp1khbeH38cJQKJ7cKW8ChxQwB3BKTL2HgG_output.xml,116,2980,4334,1954,113,1197,94,95,21,9,0,40,3
QmYe4QtQ9pwf3wcNqUqCLCskb7aRG3LXfnhzBWqH5SuyBy_output.xml,138,3418,4782,2149,126,1358,89,97,25,2,0,20,6
QmYFmpLRbaTEiKax4dPVYMMWMRbCy79YLVERQ41SA4y848_output.xml,111,2358,3248,1390,93,920,65,60,17,0,0,38,0
QmYfQAjgHuFVd8XtofCVLW7QGFfZS1w9xRtYjBL8HKk1Yx_output.xml,164,1816,1616,1356,136,807,69,49,6,1,0,24,0
QmYgjUdsTn9cod9QS7bf5msP2mnRKcXKNYT5C1TNQG12JB_output.xml,227,3946,4307,2622,210,2129,124,96,17,1,0,72,2
QmYkNehT4VfzavTPZD76A3e5gFgoJq9k6G9rZ9FX4RjAzZ_output.xml,175,4482,6304,2980,162,1689,133,146,30,6,0,104,0
QmYKYnoh4zV6NuQVV44NdozpkJnVkBCVhrwBKzqk55riKR_output.xml,63,928,1058,436,54,293,34,35,9,0,0,0,0
QmYt2wFyHrdZwA7ggJaAQ7cKrr2MYojyBeyirY8bZrTUfT_output.xml,175,3730,4877,2430,168,1554,108,116,23,12,0,72,3
QmYvVa9gzzXz2eAZMqCb51AjyQHnSas2o8KkeGbcSprTXx_output.xml,264,4314,5148,2724,249,2351,127,115,16,1,0,40,4
QmYVZX8ZP8NzxtWbt5SZsTcgsTfRmodgNqgcZ83yjkHzcE_output.xml,88,1084,1116,522,68,422,44,42,17,8,0,12,0
QmYwner5CwuVLgshtKR5kxnCaT5awMYidj8vTGeYPQimrL_output.xml,218,5038,7078,3096,195,1922,134,146,41,3,0,48,0
QmYyT5NXKTSQsK2Rtwtu1zSE1zwFgwugjBqN4E5sumoHAm_output.xml,170,3518,4941,2309,145,1420,109,115,23,14,3,62,2
QmZ5keNZUsqdwxEYXjnEWK8nteM6mqaepihicEBwtPUK5J_output.xml,143,1510,1260,831,131,699,77,73,11,6,0,48,1
QmZ7GrSqFjNCyW7p6M8947FHDMBj8xCUqaJVoW8f17JV2p_output.xml,172,4670,6696,3068,161,1737,116,143,32,16,0,82,0
QmZAyJT2KqthraDHzCiPzfgCefwLwxzTj2BrU9yziAWBGt_output.xml,164,3174,3450,2011,154,1477,85,61,23,8,3,46,0
QmZC1KffGtgymHVRUVn53uJ6bPctpBFiLRFsWsMJPFsCDT_output.xml,239,3780,5177,2160,186,1217,164,169,37,3,0,4,3
QmZCBPeBUmpUKYkwGLno13hevz9KCzNe2LCWAr39qR34og_output.xml,626,7646,6999,4782,544,2765,285,152,21,8,32,94,39
QmZcDASkbd8nY3En2FT7qGEkxK6f6xU8bvhSDdUcxRbQJw_output.xml,38,218,142,134,32,158,18,11,0,0,0,6,0
QmZCY5wU3xxsqLFCsTyp6Amy9bvXgqTXZvqR7M9hqApPPz_output.xml,263,8240,10915,4364,246,3290,181,199,89,38,21,268,15
QmZGzurHuWwt6dDiW3hiY36jD55RXaRuBYMDb1HKbnNKhF_output.xml,136,1648,1813,812,104,676,84,70,15,0,4,0,3
QmZJKgGLSgt4DnXZPWsSpSUUK1r7k4mp75UkiRmDFPL54u_output.xml,125,3220,4722,2224,121,1239,97,112,21,8,0,102,0
QmZnrvK1BDr6VKdM3LTBPpiX88TcRo1HHrFPdcd4WebdeC_output.xml,655,2958,1849,1856,503,1931,329,262,8,0,0,0,24
QmZQspiHht99oxQxfb9awioVQh1YjxQqtxHQZA6kdG9Et7_output.xml,187,4756,7026,2814,164,1611,133,130,37,9,0,34,0
QmZUAxtqDqEM3WM1X7q9RKhvKyrFsGXD5uAaUW71LfAqtN_output.xml,276,2438,1779,1788,239,1747,148,98,7,4,0,76,0
QmZwayJBnyhThwn3LeYGqdRzkX89rXfxQDTjjGFPmWz9iH_output.xml,195,4916,6926,3066,180,1880,131,134,43,23,5,122,8
QmZyzujpizy8vQaR7acjN5TB6FDJsWsVd4hLDwYjV2TF9P_output.xml,108,646,392,400,87,340,49,39,0,0,0,0,5
